gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.6147144240077445,0.5075939248601119,0.5560420315236427,1251
6,closed fist,0.8788870703764321,0.8364485981308412,0.8571428571428571,1284
9,forearm supination,0.45271317829457364,0.5763157894736842,0.5070911722141823,1520
10,forearm pronation,0.5186827105763141,0.5675675675675675,0.5420251489080079,1443
13,wrist flexion,0.7029774872912128,0.6522911051212938,0.6766864732610975,1484
14,wrist extension,0.659369527145359,0.5765696784073507,0.6151960784313726,1306
macro,macro avg,0.637890732948606,0.6194644439268083,0.6256972935801933,8288
