gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.6794972505891594,0.6914468425259792,0.6854199683042789,1251
6,closed fist,0.9160554197229014,0.8753894080996885,0.8952608522500995,1284
9,forearm supination,0.5876470588235294,0.6572368421052631,0.6204968944099379,1520
10,forearm pronation,0.5702319587628866,0.6133056133056133,0.5909849749582637,1443
13,wrist flexion,0.7620817843866171,0.6907008086253369,0.7246376811594203,1484
14,wrist extension,0.7346767422334173,0.6699846860643185,0.7008410092110533,1306
macro,macro avg,0.7083650357530852,0.6996773667877,0.7029402300488422,8288
