gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.8439661798616449,0.8776978417266187,0.8605015673981191,1251
6,closed fist,0.9643705463182898,0.9485981308411215,0.9564193168433451,1284
9,forearm supination,0.7892695539754363,0.8032894736842106,0.7962178024127812,1520
10,forearm pronation,0.8071135430916553,0.8177408177408177,0.8123924268502581,1443
13,wrist flexion,0.8824786324786325,0.8349056603773585,0.8580332409972299,1484
14,wrist extension,0.8680396643783371,0.8713629402756509,0.8696981276270539,1306
macro,macro avg,0.8592063533506659,0.8589324774409629,0.8588770803547977,8288
