gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.4975767366720517,0.5076923076923077,0.5025836279575742,1820
6,closed fist,0.8064312736443884,0.6854233654876741,0.7410196987253765,1866
9,forearm supination,0.4215230604218806,0.5315599639314698,0.47018943170488536,2218
10,forearm pronation,0.41891313649978607,0.46752626552053483,0.4418867072895509,2094
13,wrist flexion,0.6060779816513762,0.4902597402597403,0.5420512820512821,2156
14,wrist extension,0.5354058721934369,0.4884453781512605,0.5108486679483658,1904
macro,macro avg,0.5476546768471533,0.5284845035071645,0.5347632359461725,12058
