gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.745128604832424,0.7641886490807354,0.7545382794001578,1251
6,closed fist,0.9555375909458367,0.9205607476635514,0.9377231257437525,1284
9,forearm supination,0.6973935155753338,0.7217105263157895,0.709343679275784,1520
10,forearm pronation,0.7136929460580913,0.7151767151767152,0.7144340602284528,1443
13,wrist flexion,0.7817047817047817,0.7601078167115903,0.7707550392893748,1484
14,wrist extension,0.7572741194486983,0.7572741194486983,0.7572741194486983,1306
macro,macro avg,0.7751219264275276,0.7731697623995134,0.7740113838977033,8288
