gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.5686813186813187,0.5686813186813187,0.5686813186813187,1820
6,closed fist,0.8105656350053362,0.8140407288317256,0.8122994652406417,1866
9,forearm supination,0.5651233232366941,0.5888187556357078,0.5767277544711857,2218
10,forearm pronation,0.581465778316172,0.4584527220630373,0.5126835781041389,2094
13,wrist flexion,0.6444866920152091,0.6289424860853432,0.6366197183098592,2156
14,wrist extension,0.5474325500435161,0.6607142857142857,0.5987624940504521,1904
macro,macro avg,0.6196258828830411,0.6199417161685697,0.6176290548095994,12058
