gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.5552941176470588,0.565947242206235,0.5605700712589073,1251
6,closed fist,0.941747572815534,0.7554517133956387,0.8383751080380294,1284
9,forearm supination,0.40145690004046947,0.6526315789473685,0.49711851666249063,1520
10,forearm pronation,0.4968314321926489,0.5433125433125433,0.5190334326381992,1443
13,wrist flexion,0.8295238095238096,0.5869272237196765,0.6874506708760852,1484
14,wrist extension,0.7760180995475113,0.5252679938744257,0.6264840182648402,1306
macro,macro avg,0.6668119886278386,0.604923049242648,0.6215053029564254,8288
