gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.6138996138996139,0.5083932853717026,0.5561871447310888,1251
6,closed fist,0.8788870703764321,0.8364485981308412,0.8571428571428571,1284
9,forearm supination,0.45431078988125967,0.5789473684210527,0.5091119467746601,1520
10,forearm pronation,0.5193405199746354,0.5675675675675675,0.5423841059602649,1443
13,wrist flexion,0.7049418604651163,0.6536388140161725,0.6783216783216783,1484
14,wrist extension,0.6596491228070176,0.5758039816232772,0.6148814390842191,1306
macro,macro avg,0.6385048295673458,0.6201332691884356,0.6263381953357947,8288
