gesture,name,precision,recall,f1,support
5,open hand (finger abduction),0.5820433436532507,0.601119104716227,0.5914274478961856,1251
6,closed fist,0.922739244951712,0.8185358255451713,0.8675196037969459,1284
9,forearm supination,0.49609171443460137,0.6263157894736842,0.5536493166618203,1520
10,forearm pronation,0.5251270468661773,0.6444906444906445,0.5787181082762912,1443
13,wrist flexion,0.7958833619210978,0.6253369272237197,0.700377358490566,1484
14,wrist extension,0.7362637362637363,0.5643185298621746,0.6389250108365843,1306
macro,macro avg,0.6763580746817626,0.6466861368852702,0.6551028076597323,8288
